       -6.1127090323     9740.3594156217         1        56        58      355.3928845790      569.9876067726      681.4855293894
        0.5104295406     9735.2031066122         1        59        59      341.7694866301      610.8553860818      798.7341708285
        7.8612943387     9735.4719357156         1        59        14      401.9724566800      564.1841975552      761.9702635643
        6.3644643241     9739.5343399630         1        58        60      398.6815468680      530.1699139738      811.1672793336
        5.8484932836     9732.9820101435         1        59        61      347.1414820001      639.7179364444      883.7362600220
       -1.8240983784     9733.0671270812         1         2         2      297.6923112064      754.3643768854      808.9043230734
       -5.8756433138     9736.7888171307         1         2         2      295.6637502237      769.2779762895      821.5126651375
       -5.6002166531     9734.9343552039         1        62        62      370.0936613263      582.2739567067      684.8963128011
        1.1135610955     9740.6761843429         1        63        64      320.3886442162      671.3406581786      847.5902851164
        0.0530763954     9734.8663100165         1         4        60      405.7470618929      536.6141199380      729.2217443206
       -1.1498009859     9729.5544789166         1        61        64      342.9792767652      838.2092653694      977.3116124327
       -1.0253240219     9739.2837822090         1         4        63      371.1141096732      566.6926841207      727.1229060701
       -2.3897103685     9733.6865840639         1         2         2      296.8112741862      770.8200575085      821.4708204182
        0.9147202902     9728.8461488120         1        64        64      335.6452532739      829.6612073431      937.7719569388
       -4.0328912020     9733.2536742320         1        65        65      263.9225949471      870.6324938204      933.0738318844
        4.9828608505     9735.1823614816         1        66        11      328.7189912741      714.0289994983      902.7883729025
       13.7073637321     9733.9538256341         1        67        68      348.5028078225      882.0099051050     1010.9049088525
        7.3134214022     9728.4704252411         1        69        70      247.2519044891     1145.9727236837     1226.0901817440
        5.7861089869     9728.7535514605         1        71        30      332.2106698138      987.0142999576     1048.7732778696
       -2.4508341854     9734.1601845140         1        30        64      367.7868218047      724.4366044841      827.8809254360
        6.3598447839     9731.0805166788         1        72        73      224.5399264196     1219.9583674901     1294.8610104881
       -1.3532073590     9735.3705247451         1        64         1      351.0898972716      644.2166574915      764.8531945824
       -4.2928012191     9736.9304819741         1        65         2      268.9070976415      856.0153465207      916.8531532184
        0.0909752439     9732.1519593798         1        73        69      275.5131809187     1079.1486222338     1140.2826496801
       -0.2532554006     9731.3749308423         1        73        73      259.3910666764     1133.3885312154     1172.1379132027
       -0.7087966184     9732.2165677510         1        71        72      213.1893156055     1274.7889355527     1347.9462518278
       -2.7132627779     9735.7360667146         1        74        39      268.2830742518      868.5106947496      962.1940158057
       11.1445133938     9734.8394599057         1        24        39      281.4437014610      929.8476181106     1074.5751543756
       -6.1053480507     9739.4738240917         1        75        39      318.1529746983      671.8582191253      693.7011404165
       -7.5494141271     9740.7548008417         1        75        75      345.8024455120      561.7351430211      642.5735713834
       -8.5671040035     9740.9827489180         1        76        38      403.1993226900      478.7477168782      508.0949448582
       -7.6336597866     9739.7653037604         1        38        75      356.0778701816      548.2901393111      620.8926871466
       50.8632234473     9736.4516565341         1         1         1      320.9757548728      635.6437233199      659.4259898558
       -6.2581058722     9738.2303028808         1         4         1      372.8369521021      565.9193138024      644.4163645787
       13.7394977399     9730.2938952508         1        40        77      268.2716222042     1007.0888383468     1153.1211858355
        0.0081989046     9731.1940521059         1        78        79      208.6482088528     1209.0534326573     1287.0986401801
        0.8233031526     9729.8178058807         1        80        77      226.1892365022     1175.9630684765     1247.7070402093
       -0.3128856624     9731.4207609109         1        79        77      218.7400970350     1145.7431150529     1215.4586765001
        1.8118937574     9726.8910323294         1        79        79      299.2481731895      960.4827566000     1026.3784520527
        0.2219460755     9731.6567398026         1        35        35      329.3176061785      700.0032194428      741.7421853323
       -2.2475489173     9735.0201345749         1         1        46      376.7083738314      609.7110099666      694.4593762951
      -12.2424254041     9747.9575460335         1        11        11      326.0066709795      482.3386781307      559.0834305049
       -5.4618905928     9737.9473036148         1        38        39      319.4874651646      633.7285689406      659.3377284424
       -6.4978229568     9741.2168510510         1        39        39      328.4560766181      629.2881538636      664.8770628262
       -5.4664473263     9745.1747091410         1        81         4      389.8578745593      429.6156226436      562.5671627872
        1.9533640619     9745.6920739675         1        82        83      409.2411835396      437.4038601268      563.5188584291
       -4.3140804131     9744.5977751043         1        83        84      388.2929129895      435.3073012872      561.0158668821
       -6.8651382960     9745.7923185025         1        84        81      374.9910302119      429.5371872591      572.7573334607
       -2.4121059905     9733.6978454497         1         2         2      296.5680397897      769.1604060568      821.0324744148
       -3.5208475653     9731.5017470922         1        65        65      263.9639021659      870.6869597472      933.2577391408
        2.1778397270     9733.7017752213         1        65        14      273.1220863187      813.5664534938      899.5775806143
       -0.1233748615     9737.0848032614         1        14        66      325.5506530327      729.7969057206      882.1689809473
       -4.1335157259     9740.2220171983         1        66        85      403.4264268603      461.7410521087      635.2701681256
       -2.5684225958     9734.7917062787         1        86        87      288.6865779917      719.7302174078      776.1410903887
       -5.1711795853     9742.2287385809         1        88        89      374.3765628744      520.2189792623      644.8554973670
       -0.8309305337     9737.1559856462         1         1        90      273.2169348398      805.4518986464      862.6759685086
       -5.2475159004     9741.5044932032         1        88        91      378.1371475866      513.1999957832      641.2507018520
       -4.6619408644     9738.8697630467         1        86        88      343.7561563233      618.7121722330      718.4905297741
       -4.3659377207     9737.1169596215         1        90        87      274.1135084413      769.1995932142      838.7763853919
       -5.0324746949     9737.8834181702         1        14        92      350.0428145755      596.1678823551      689.3416254255
        3.1635074273     9732.9235659205         1        94        94      316.4966776090      651.1736394024      678.6627610776
        9.6598886512     9736.9050623386         1        95        95      258.3099553330      739.8260821025      794.9366721957
       -0.8404500852     9741.4297272907         1        96        97      363.4877469512      501.7091461351      679.4512638075
       11.5730124828     9740.5817190743         1        98        99      357.4518299340      503.7372005398      598.4852449738
       -3.7331455245     9743.8553388324         1        98        98      380.1455053363      478.5810182982      601.0087153296
        0.6452564138     9735.7497941675         1       100       101      315.7837911438      651.9896274638      774.6875762697
        9.6602410838     9743.0799506505         1       102        97      350.2313399297      500.9766076112      692.5350240247
        1.6763683673     9736.7238689558         1       103       103      331.6062240044      604.8134122191      616.2809479891
       10.2301588462     9733.5368175595         1         1       103      342.1818497401      595.6523769812      610.2881195149
        0.9885091560     9736.5484662984         1       104       105      288.8669257466      748.0951223891      942.9128401235
        3.6171207448     9733.3012038831         1       105       105      281.1806519706      738.6873946619      925.3954650034
        2.3791908862     9735.3538122114         1       102       106      331.3718514840      611.3677827231      805.0873150626
        1.9224369424     9738.4338793930         1       106       104      300.5622942273      689.9767920783      856.9843558795
        0.2982494987     9737.7915589636         1       100       105      285.6988537860      716.4333954009      883.7289747285
       13.1892271771     9736.1759257963         1       107        98      367.2470289158      494.6855842635      624.9065806815
       -8.5891176860     9743.8136962542         1        76       108      397.1670704443      477.0739845450      502.8773297384
       -7.1914233007     9739.9186860755         1         7         7      358.1396935352      534.6432069798      637.6472348689
        5.5423533732     9743.5885107939         1       109         7      354.0846363079      561.4461835512      624.5417999897
        4.7541660169     9748.0670845932         1       109        11      408.9107082421      442.4094216681      515.0687632544
        1.5558340176     9734.0987657518         1        30       110      357.7056021670      650.0290359617      765.1545275434
       -0.7379606026     9736.8822329316         1       110       111      304.1520239073      905.6782735431     1013.2933873270
       -0.9727769032     9733.4522388664         1       110       110      318.7698553548      635.5514577650      777.9044953660
        8.2773592885     9739.8130320431         1       110       112      347.6389696373      597.1541146714      693.5587816542
       -2.4034843011     9736.8492677136         1        30         2      356.3605090224      666.3789185895      742.5455059807
        2.9464753041     9746.6445123557         1       113       114      386.4030889820      430.2622811828      540.0816492713
        6.0110138357     9739.1014991354         1        38        38      389.2260276105      596.9555910826      662.6305641202
        8.8306370079     9736.4051818865         1         8        38      398.9634462047      527.9911377978      654.0983395039
        3.0571904632     9746.9616687460         1       114         9      341.7935690630      480.6356493826      605.9872224285
       -6.6177742558     9743.0309759404         1         7       115      381.4043025952      492.2351391232      572.5697217504
        8.6534762707     9738.9878520834         1       116        38      337.7509645708      672.8102363194      825.7098989928
       11.0336721189     9737.2332707086         1       116       117      360.5479141417      619.9185655846      801.6166515770
        5.8718431508     9733.8693605145         1       117       117      385.6005026586      571.5069548413      780.9191473668
        3.7952597177     9738.6267877567         1       117       118      404.8972311617      544.1622736990      827.4605856908
       -5.9680139577     9738.2535787349         1         1         1      326.5423146808      633.7917182226      649.4785093568
        4.1867003831     9733.7592572318         1       119         7      276.3462054149      904.4515196671      946.0762605011
        1.6775959714     9738.0049617973         1       120       121      298.8008887112      706.4456782676      857.2102348086
       -7.6708908271     9744.7976844616         1       122       121      390.8006938660      498.9428498837      553.9891221026
       -4.2871019210     9739.9688602707         1         7       120      306.4721607376      660.0801972514      797.7265534860
       -5.0553138017     9738.1165282836         1         5       119      286.8517459615      821.8514140761      926.7163017258
       -4.9704165497     9741.2774727237         1       123       123      319.4287529370      510.2121416717      638.5866887173
       -8.2955471874     9742.5474127849         1         9       123      326.3066472213      499.2416425878      642.6393899685
        3.6689013139     9737.1169515130         1         1         8      349.0546931932      643.5488765177      709.3944755099
       -1.6251687572     9736.5535835314         1       123         8      381.0538568421      501.2771895719      632.6097058030
       -0.4868350083     9732.0283512242         1       124        64      358.5377223614      792.2090589549      944.7235012255
        7.5316500351     9732.3989506693         1       125       126      274.0618614055      959.1868956253     1082.7781624379
        7.1040352671     9741.3519610659         1       127       121      386.3406735430      506.1755854468      529.6346264545
        3.9862003694     9733.3922487061         1        64       125      295.4829396693      904.3351376166     1040.2155087494
       -1.3586723083     9742.3784267961         1       127       125      375.4130574164      517.9050174589      559.8933298264
       -4.4150482704     9740.0932545798         1        11       128      382.0734198869      553.6065851232      735.4083179196
       13.6456866838     9734.8048243398         1       129       129      288.6064049134      783.4688707373      856.0746022898
       24.8564928561     9735.9381404862         1       130       131      358.9241137031      686.6422074303      802.8520511085
       19.5037949212     9732.6190568094         1       132       133      410.2397521769      520.2103212971      737.0248493552
       -7.9754249052     9746.0515252129         1       107        99      361.6710261233      485.9962077678      581.8547359601
       50.0582516455     9742.1181153024         1        99        99      348.2761214104      472.0583449119      553.6031736890
       15.2495679050     9743.3141679392         1       130        98      400.1099911330      412.7388907322      562.4818326553
        5.7507496036     9738.1293813607         1       131       133      389.0745889898      586.5071007246      814.7779953891
        4.1105415312     9731.1506099698         1        43       134      314.9074260851      783.2086676318      917.9896748740
       -1.7111067169     9736.2250830862         1        21        28      378.2257602191      646.1896770122      782.6630089903
       -1.9549967173     9738.1761028139         1        28        28      311.1245021875      633.4715051140      692.0024596844
       -2.7083547128     9739.9529384394         1       132       118      449.2405520366      465.7265582967      740.5252011858
       -5.5872376703     9742.9769818613         1       128        28      314.0725866788      629.6594449155      688.7433376455
       -0.1559628379     9727.9564031952         1        43        43      289.1092416658      888.2267637653      971.5176619330
        8.5617029732     9738.2269448431         1       135       136      371.9812046553      523.5987906860      721.5252973572
       -1.6157455916     9734.2813011866         1        10        25      353.9997979709      743.5389249131      873.3792055809
       -3.2819457618     9733.0542871777         1        10        10      379.0494003872      632.6556593550      761.7061532307
        4.7020453495     9734.3065926131         1       137       138      254.6188344795     1094.3719622087     1146.7304418943
        7.8934689916     9733.9880242942         1       139       140      378.5523357106      613.5741114426      754.4707808190
       17.9531286631     9729.8706477537         1       139        10      401.1412161730      582.8027124643      812.2960879678
       -8.6435864749     9746.9242962190         1       123        11      320.0305334135      508.0549610723      618.7586362862
       15.6591090609     9737.9909387965         1        11       140      358.8211709861      493.6608417638      627.9479133425
      -11.9677522875     9746.7590513032         1        11        11      334.4197071569      482.6071041327      543.5033063238
       -0.6645919926     9743.9262228230         1        99       118      374.5996507006      486.0197283005      673.0355676888
       -2.4255456371     9747.8025134897         1       118       135      358.8703753687      495.3143018878      665.2491801662
       -5.0472715686     9738.4195860230         1        38        38      345.5893090577      566.7924753053      615.9517730680
       -3.9192878217     9741.7083682449         1       113       113      405.4544802749      454.7582725099      512.9460716260
       -3.2436147676     9742.4311009570         1         7       141      365.3234544083      535.1487115394      634.9958774218
        6.2843063742     9739.8534781165         1       141       142      420.1703549531      484.5871704104      624.2194191111
       -6.3474567587     9744.0521686990         1       141       113      376.6212685705      522.9595211498      591.8896266142
       -3.4765138539     9744.6282728151         1         7       113      399.2631453177      478.4230436008      556.4728210659
       51.1075392079     9740.4728155078         1       143       143      314.9467180680      523.9018977141      655.6360597754
       -3.3298422587     9740.4794151841         1       142       142      339.5876621272      533.9852513374      664.2859483817
       -0.8520967585     9746.8420984190         1        11       143      314.5786835658      512.3264174110      624.3913188958
       -6.6622116268     9747.0736045607         1       142       143      320.4558807151      527.4646922197      660.9351949071
       -7.3990662312     9742.3601067678         1       115       144      409.6265316620      500.0991259215      531.8422532020
       -4.3795131829     9737.8601568561         1       144       144      441.8335479021      512.0186920819      529.7173447681
        2.3664922700     9740.6575996263         1        11       123      363.6264701210      551.2517556708      620.7588968240
        3.1634501942     9739.5000631719         1       145       146      409.8199873651      491.4264323410      609.0157720958
       -1.5909111119     9740.0675995660         1       144       145      427.0043138241      511.6903394012      535.7943460818
       55.6880737995     9737.3180800880         1       145       145      386.4355022207      521.6518777550      549.8501979554
       -4.0307919063     9742.7454804613         1       146       114      396.1694015094      470.9749670204      583.5904406142
       51.8288003889     9734.6890186815         1        38        38      396.5389132579      475.7517752635      532.0578492595
       -6.5705246544     9744.6084813917         1        38        81      401.7249345151      467.3279455596      494.5487506510
       50.4416693427     9735.8983250570         1        75        75      345.8038164735      562.5559636407      643.9839262838
       -7.1301223318     9739.0746903873         1        75        75      346.2712518831      555.5790031620      642.1162169037
       -4.0881646774     9739.4595598580         1         1        75      364.1047715376      576.2488096702      672.4249918004
       -3.1518270945     9736.8151740320         1        40        75      321.4133079625      632.9945770648      680.6322832077
       -7.4027243679     9740.9350207219         1        82       148      425.9468929108      462.4517570828      671.7404416404
       -5.2931662693     9740.8351697751         1         4        84      399.6504027543      428.2025637715      563.9263106889
       -4.7695714709     9739.3725959757         1        49        76      428.1708640119      483.5642101426      527.0984260985
       13.4836914742     9735.5069494624         1       149       149      353.5285618376      530.7134284623      651.5413152866
        9.0289203619     9736.5319236635         1        64       150      357.3831528644      688.4355543314      810.5493036515
       -3.8524692113     9738.9014079448         1       150        52      326.5623158936      626.3900800936      716.9511241838
       -2.5998398518     9733.7907954012         1        30        30      367.2921228785      654.0070101001      762.6055827787
       -6.7164996346     9742.2267715531         1        82       151      375.2114961076      466.4635733590      574.5033041339
       -3.7126249452     9740.2380173124         1       116       116      364.4087654552      583.6525882595      768.8222660014
       -7.0810725717     9746.1931153434         1       151       152      365.9789353598      468.7858394959      575.1365062820
        8.2245215044     9738.5087630428         1       153        30      362.5847678254      511.4480855583      660.1627165132
       -8.1982369004     9748.3819688649         1       112       112      343.4223483076      490.6921354345      568.4054722567
       -6.7687004137     9749.2623677005         1       154       112      352.3998749241      489.7858421807      582.1737262363
       -9.0051606460     9741.2879056381         1        38        38      347.3416210998      558.8421291508      617.8069119500
       -4.1093103068     9740.7651035665         1       155        38      387.0545189863      470.2154112154      512.4743853783
       -8.4375070452     9739.2184523924         1        38        38      397.2305375049      465.9520150638      515.8538953038
       -5.5868673777     9743.2460623194         1        84        76      379.6963205048      486.7570360257      562.7429926925
       -7.5104982247     9740.4800346003         1        81        81      384.4565674277      460.9702900717      550.7201937660
       -5.4950814738     9744.4266491837         1       155        81      385.0238579692      438.0009053312      510.1646608848
        6.4676912120     9733.7043860644         1        31        35      390.0018533279      623.2094659642      708.2374922803
        0.3434356832     9735.1434714960         1        12        33      434.5900412423      502.2202836562      709.8022441061
       53.2577836202     9735.9229746944         1       156       156      385.2482260161      498.8490788464      595.9908898833
       -6.3006402283     9737.4332469319         1        33       157      396.0146697556      513.1749449888      733.3410812376
       -2.6123966465     9735.4694653457         1        31         5      348.8306257205      694.0545274502      725.7509400059
       -6.2048716020     9738.5887476866         1       156       156      370.8808182561      496.1461250323      618.8848438936
       -4.1363933625     9736.6276093651         1       156        33      398.7447028082      498.6307695359      726.1971461893
       -1.8525183978     9738.5929955099         1       142        38      340.3116787520      654.9137616371      736.1297246904
       50.1110680687     9736.2698837663         1         1         1      323.2920452475      638.6333014877      661.6874238658
       -7.6782998304     9737.0550290163         1        49        49      376.1046372432      544.0792978457      588.6969639718
       -6.8630647009     9740.4722264021         1       158        49      412.1322971482      466.8819538010      530.6709127096
       -0.8142190399     9740.6832369215         1       142        11      337.5782832700      544.7631890343      688.6469400752
       -3.7260042893     9734.8468201336         1        27         5      255.0107448543      955.1493431945     1015.3886917371
       -5.8365248068     9742.0122575543         1       159        91      396.7599834649      453.1817624914      552.6047281977
       -0.5387572192     9732.6078876494         1        27        27      227.3268364139     1021.0381881343     1140.8357424607
        0.3760383808     9736.0737981179         1       150       119      270.6217485149      870.1382972437     1032.0962044096
       -4.0301378959     9736.1854834769         1        65        27      243.3102548422      989.6678100483      996.5143119853
       -6.2409899565     9742.9513759763         1        89        89      396.9543635772      477.0087905303      616.4691838703
       -4.0282397513     9740.3135099216         1        89        52      366.1742254652      578.4433493756      706.4302925214
        1.5655488898     9730.3950842698         1        30        30      368.0630614466      654.9777521086      761.0059905943
       -0.4249636897     9739.1100560723         1        48        30      359.0765780030      508.1379999074      691.2628860020
        5.6199984140     9738.5316296497         1        89         4      396.9211542098      487.6335175932      636.7006537244
       -3.2390101092     9736.6471722053         1        75        75      346.0818226432      563.8211938240      634.2244153966
       -2.8335282980     9736.7975317719         1       160        14      399.1123190593      549.7383086616      749.2162657862
       -8.7500339739     9742.4867939097         1        14        14      384.4310050202      465.7569550676      560.5550819039
        5.8167416394     9744.2272999430         1       160       161      389.9677640712      470.0645562249      633.3514754148
       -5.6602408992     9738.1352408591         1         4         4      412.4442614301      448.4154870941      523.4277388860
        3.6858318136     9740.6747344684         1         4       162      403.1239242448      500.4447867967      592.1816819246
        4.7850443414     9736.2044214732         1       162        31      413.7743438694      482.6571611206      610.6661181709
       -5.8176824613     9735.3765928206         1         5        62      369.5275424078      586.6388032171      682.1886894300
        0.8104732062     9740.6078154644         1       163        11      386.1275547978      477.7316123445      629.4406727187
       -3.1761872614     9739.0216176193         1       164        11      381.8483413691      474.6605040130      583.2641395717
       -3.1743200462     9734.8459645726         1        62       162      409.0791450860      504.8059089097      623.5631839262
       -3.7091929967     9739.1352817637         1       164         5      396.0101748289      488.2970245755      576.5361094996
       -6.2583115601     9736.2710441003         1         5        32      315.4628624336      729.7498458420      786.6277939523
        7.1093719666     9740.8004739364         1       165        92      360.0641529791      556.6125300326      690.5884267051
        5.5475341381     9740.4629950979         1       166       167      319.0884563636      663.5935620136      804.8893667641
        2.2754738800     9746.7400202477         1       169       166      366.3819156187      489.2609570737      586.4329741514
       -2.9203845526     9741.5982361488         1       170       169      348.5196037619      500.9132878668      554.0611092811
       -3.2915529680     9741.8412132325         1       170       168      326.2702801814      539.4081362644      548.7392500788
       -4.0864344804     9740.5585961977         1       155        38      388.9621921499      476.7908654751      490.3012611931
        1.7015019662     9728.2286972386         1        64        64      336.9715156235      827.9428015215      931.6142195771
       -1.4032490448     9730.5743260129         1       171        61      330.9329953485      911.8618848813     1045.1569168434
        1.0850750495     9727.1690043923         1       171       171      289.6890173819      976.7391802418     1134.7036348810
       -4.0981405993     9739.2961672794         1       172        51      380.5334381615      655.3917511802      748.4885716404
       -1.4393266371     9735.7880037502         1       173       174      295.5840004317      806.1322764363      857.4120946463
       -1.8745891131     9732.6295477544         1       171       174      327.6136366476      877.9767098147      978.5002708861
       -5.3670422873     9741.5661231312         1        51        51      379.1669537228      506.3804077287      682.6706672228
       -3.9603444838     9741.7593682151         1        52        51      348.7463750609      610.8355149445      669.6358661584
       -2.6851541683     9736.1673042677         1        35       173      315.3579878661      757.1784291698      801.9892016026
       -7.6329717487     9741.4069990904         1         7         7      356.0483000730      536.5001717825      639.7285356328
       -4.3644591229     9742.1689724261         1       113       145      383.9593005398      479.2368784617      526.6982700614
        0.8603248969     9728.5283775751         1        64        64      336.8577399101      825.7476835279      933.6264105043
       -5.8191339734     9741.2070541954         1       112       175      360.8436963577      506.3717337326      540.3956028594
       -1.7779945595     9737.0725561475         1       142        38      358.3850540193      597.5923112548      701.2519660419
        3.4498749642     9743.5235477215         1       135        82      365.2901879313      500.5975893594      601.1425802963
       -5.8008661242     9741.6206482862         1       118       176      339.9206623974      521.4863209963      667.7667347797
       -0.8720109283     9741.9618128679         1       177        11      355.2489563756      570.1920222736      749.3203340718
       -0.5752016275     9729.2865041887         1        43        43      289.4996929980      886.9419448223      969.1128440277
        5.0744349635     9737.1230844332         1        43         8      320.1716104730      651.5213055409      815.9406794970
       -2.6305775494     9737.6610094992         1        39        39      328.4289802049      622.9045229865      643.5398826266
       -1.5147567220     9743.3550245992         1        85       178      391.9327178930      477.1633032595      675.9372511671
       -5.8581991462     9744.6714706560         1       179        85      387.3667146655      475.5178139461      636.9386118701
        3.5298229960     9742.7046086779         1       147        38      383.8838066824      499.8343956353      556.3458854602
       -5.4275005865     9744.0934061453         1       180       147      360.5198648072      544.4997292953      563.5048643251
        0.3662295169     9736.0685064313         1        49        35      384.7213528335      549.8482493040      633.0735103989
        3.7050631170     9745.0614048821         1         4        51      416.6262773558      430.5181560676      543.8328798093
       -5.5847563026     9741.5288412055         1       181        89      392.5487733182      477.5122842535      623.9527927302
       55.4623070661     9737.8734335429         1        89        89      398.6387838803      478.9989092002      626.1980001528
       -4.0000032281     9745.5318475480         1        51        89      387.2222220134      472.4236099195      556.4330410742
       -5.3801794671     9735.0633788826         1         2         2      295.6889363885      769.0648834124      821.4483687758
        5.1619721529     9742.7433252815         1         4        51      402.3028266699      462.7131452482      630.2373865478
