       -2.2609417804     9797.9055200760     1      401.5906663753      537.0064670223      820.8375182141
       -1.4048469817     9786.5781356330     1      334.6411892156      898.1163683405     1034.6912967853
       -5.8719122701     9794.8947182920     1      370.6202095938      581.6698739999      687.7557487514
       -1.0559440935     9795.9233955479     1      368.1393657576      575.2878070136      732.3924387390
       -2.7468119135     9791.4029460830     1      335.9382719890      827.5029573248      933.8678156290
       -4.3092597906     9792.9291911882     1      263.9872069557      870.3184364547      932.9465883458
       -4.7317023005     9800.5966297705     1      386.3761659808      486.0580135802      675.2248372186
       -3.1766669266     9797.1617229483     1      413.0030320911      474.3907211695      744.1862958179
       -0.8725026112     9793.1782106690     1      311.0690713338      877.7593288808      986.1173297337
        0.0468660425     9789.9650803791     1      280.8669756455     1056.0409915473     1124.9216307951
       -1.1623116393     9789.6297907615     1      254.4888079373     1104.4795927382     1181.6523678700
       -1.0289776514     9788.5596162193     1      210.7626061234     1353.0672425234     1392.6198659418
       -2.0383918647     9792.0126292062     1      239.1584423470     1171.1027667623     1243.0001118313
       -1.0212936384     9792.7579075578     1      259.2735553340     1132.7286506100     1171.2905472985
       -3.5812971507     9796.0376591601     1      248.0464289622      980.3040824846     1053.2031170754
       -7.8009274781     9800.3454904175     1      345.2627657985      562.4220379660      643.3576875515
       -8.5983980398     9799.7642977223     1      402.1805847112      479.7682223042      505.9582683532
       -0.7157346446     9789.6778957296     1      233.4197223104     1116.3021943904     1217.8473417393
       -0.6375826950     9788.6232294131     1      234.2675390281     1233.0691736706     1351.4630898641
       -1.7982601975     9789.8147889178     1      299.1390586074      959.7587934543     1024.7146300413
        0.5984716338     9785.9018325055     1      248.9199936619     1178.1263831007     1211.9110417557
       -7.8889467693     9801.0782471550     1      384.3420167133      461.2182858482      550.8241894277
      -11.2135792277     9806.1690533808     1      384.7764730127      459.4087479327      559.1189787992
       -4.7465014280     9802.6868954105     1      410.6762654110      429.0580686775      563.6047395572
       -7.0410360139     9803.7030970901     1      358.9674389367      443.6815893005      598.1688276587
      -10.9978653769     9807.4024423649     1      414.8751287633      432.8777678843      568.8972827198
       -4.6982275077     9795.3652205974     1      329.9825560824      678.3280900382      768.9558087475
       -4.3684652203     9794.2764380761     1      272.8022454683      771.6251918460      839.6833919348
       -5.2484063744     9798.5198071628     1      377.2347621543      515.1921246374      643.0979098229
       -6.5768418276     9802.2648331601     1      397.6574228617      484.8623610022      627.2348917253
       -4.5977068413     9797.1393669688     1      281.6383148525      758.2084472570      836.8316360440
      -10.0782659233     9805.4912651899     1      390.4896785812      447.5941779965      532.9944458768
       -5.0393466411     9794.6910215613     1      345.6879831724      606.1841922407      703.6190948069
       -9.9524435290     9809.1187464787     1      380.3292070055      467.9108660723      568.6474897745
        1.9475412382     9793.0495274583     1      316.4649477326      665.0390606070      696.0352665880
        8.9224864298     9799.0395405371     1      258.5199617274      740.8750984778      801.0889932400
       -1.0656032050     9800.8015692327     1      369.2683576747      501.3927367538      650.5802752168
       -1.5533484692     9802.9776288306     1      347.1855255354      504.4702763180      696.5601990225
       -4.0552995377     9803.8063904742     1      381.0309942410      476.6143017950      599.5246759819
       -9.7959188225     9806.2632165583     1      358.1948838079      505.6667808856      562.9465094440
        0.2621049106     9793.7770931285     1      293.2746278573      693.2552808356      841.5253185935
       -1.2358296351     9797.7695905470     1      322.4144197580      615.3070551091      753.3991311518
       -1.1906281583     9797.7364241900     1      347.5504842792      538.3418181646      730.1510637829
        0.5041758477     9796.8403451597     1      333.1957664500      615.7280676590      625.8167834836
        0.8741270494     9795.0233241612     1      286.5798532362      747.1941916048      934.6090089774
        0.2883086988     9794.8372979472     1      284.7840964821      727.3956572361      905.0621072147
        1.7054172364     9797.1045046497     1      307.1951279246      652.6471555632      818.6608321425
       -8.0383006615     9803.4393922551     1      363.3570468246      489.2561253897      594.8658470309
       -8.6766180275     9805.0513150014     1      390.4643080209      474.4117914738      498.7119389884
       -8.6203658047     9809.0329913068     1      367.6071587573      478.1431053105      514.8016235148
       -4.6456674817     9796.4698260743     1      317.8648366567      633.6775072581      775.5394381007
       -0.7381808625     9790.8634796538     1      300.6732336319      917.3903228505     1022.2290085123
       -8.5157913311     9809.8148349377     1      343.4839558888      489.2460549697      560.5760615536
       -7.9945993052     9804.4822288232     1      403.6950271224      455.4224418593      514.7883049621
       -5.4788319033     9807.7586845025     1      351.9368345482      472.3848244725      568.6619119418
       -8.4505200951     9806.7324313501     1      371.9606818212      471.0891721342      515.8391246718
       -3.9780270137     9799.8416753349     1      364.7756309566      583.2403114340      768.9040950942
        2.2583196093     9796.7433642531     1      385.3673491807      570.8940358666      781.4116321203
       -8.3934524218     9804.2205519610     1      346.6993442865      509.6585409142      649.1070638127
       -5.0806734839     9794.3881394741     1      278.5191235762      841.2091318486      966.3333053210
       -4.3557295790     9797.8340119534     1      294.0157007117      689.8633910091      834.9807089571
       -8.0968256861     9804.6133420105     1      395.0935098558      479.0052038696      564.2990453210
       -8.3473210346     9804.1069052271     1      400.5173987283      444.5663866375      509.5269831275
       -8.6586252984     9803.8299859075     1      318.9556805614      509.7368512137      633.4501787120
       -0.4868487039     9786.2103097035     1      360.0540303242      789.7672191444      942.9812676777
       -5.2962413942     9797.6371692755     1      351.2221820243      582.4145287217      645.9618218896
       -1.8617199370     9795.2927396459     1      293.1210431167      811.5916789359      985.3087431636
       -1.8865872302     9803.3746063019     1      377.6637024082      509.8773960031      521.2698826320
       -5.6034867377     9800.3954778748     1      315.2945464130      629.0227150111      685.5017785978
       10.0013409486     9797.5021233939     1      289.1672816361      782.7751172957      854.8380951408
        6.5896798997     9803.5394155981     1      399.8626313360      429.3606742981      556.7806417889
        4.4423556596     9798.3196189906     1      384.8589393931      597.0540712301      857.3637332715
       -2.7151389841     9796.0431325938     1      445.5221385995      485.6857967668      757.2392683369
        5.3732812984     9797.8298603619     1      397.3650684787      554.0262372012      765.1008754688
       -2.3963266152     9796.1848636031     1      352.6429380697      636.3911670362      655.7674882952
       -4.3187807952     9806.4754285399     1      354.0881538299      496.2352373070      618.0586676527
        4.1777414957     9792.6942255077     1      381.7796046741      563.7327832133      707.2569327739
        3.9500776104     9793.7124175002     1      262.9415807375     1077.9802609814     1170.9029731812
        4.4263085467     9791.8896052304     1      257.7327472195     1072.0358460921     1103.7951942020
        3.6161774028     9794.3207155209     1      336.4530850547      694.2746973196      778.5593470812
       -1.3169464616     9802.7431460722     1      360.0379527180      486.9430568532      569.5272761857
       -6.4353734853     9803.1509984893     1      364.5834657926      530.9896310105      607.0649987474
       -6.9000919579     9803.2557837483     1      333.2406896591      536.6984010046      673.4486844854
       -6.6813983337     9805.1706071888     1      317.9560363441      524.7963438944      654.7685125722
       -7.9686554024     9800.8371030701     1      441.3824599433      511.2224688472      529.9949561274
       -6.1121651404     9801.8040569138     1      386.1738019956      515.6471390865      539.3962264665
       -4.0538931102     9801.2433754422     1      399.9176760945      467.0853053356      592.0286957695
       -7.5337684821     9807.1189043984     1      363.4047397884      473.5631463579      562.9595160317
       -7.4180901355     9799.6701832603     1      422.7668446335      462.8557159215      673.8449208876
        9.0938403860     9799.6277650080     1      353.0494348794      525.8806382039      648.9378506648
       -5.2717850108     9800.7936913146     1      311.6499907800      637.2188725861      708.1579811551
       -7.1293977591     9805.8462202781     1      370.0869027803      467.4129319821      579.7924123129
       -7.0968664735     9805.5627592719     1      366.6941787497      467.9917236523      577.3209304379
        0.2466304248     9799.9385956354     1      354.6204419074      488.9301148608      673.1370386944
       -7.0736881674     9808.8404982862     1      338.8717781942      492.9409127581      559.1985748448
       -6.1690983557     9806.9472143705     1      371.7027454008      431.4331850020      517.9428471755
       -6.9352985320     9800.6220332422     1      388.8033430307      495.6299203672      588.7883439361
       -6.3722688956     9797.2650120042     1      397.2070795380      513.6736777375      760.2379735216
       -6.8715943273     9799.3745159515     1      412.2573059452      466.0771093034      529.8283796676
       -6.6308833252     9804.6305334200     1      399.0612990060      443.7879693840      547.6772429116
       -6.3900083071     9800.8402610505     1      398.9268683973      462.4156503565      641.7512217758
       -6.4026398729     9804.1945419551     1      379.4067370880      477.0255602604      613.8601786927
       -3.3046628674     9795.7993622889     1      410.6251207408      474.4714846022      610.4479457551
       -2.3683884003     9803.0289943693     1      381.8413737219      413.3963682642      576.4242862410
       -3.7143687072     9797.0278252027     1      394.0412265412      481.8451556456      573.8239528336
       -2.9209755972     9796.9627574545     1      282.4509753090      897.8289578514      932.4053646676
       -6.1979937315     9802.7581710019     1      355.1565418008      573.3968334094      653.9722906160
       -6.3673038240     9801.4901021208     1      369.8038199393      539.4962053014      665.9049535687
       -5.0227721675     9800.2443619137     1      309.5800885656      633.3908289415      711.2746036494
       -5.3903292582     9804.2429552379     1      368.6752896226      489.4355531993      582.7504161954
       -3.9709660344     9805.2487608351     1      352.3643928367      463.7689767116      480.4749830336
       -2.5216425115     9790.0543482753     1      289.1067538793      977.3696480936     1134.8783397155
       -4.1003605937     9794.4497063816     1      379.3433979707      680.2019099177      760.3002260493
       -2.7713017333     9793.3945743580     1      297.3037445883      796.0433925106      844.9232198179
       -2.0060995924     9791.9509183509     1      327.3551386209      847.4179946661      931.7803366693
       -6.0497677700     9802.7220677102     1      362.2741571419      508.2592633121      534.6051190793
       -5.9237849374     9802.2464811141     1      335.4204102970      525.5348775146      672.1939374626
       -0.8819311233     9798.3928959745     1      348.3055178969      582.3232474108      760.5233727612
       -6.7789538127     9804.1675508392     1      369.0790661049      472.0038805388      630.5033608753
       -5.8833930999     9802.6301663905     1      385.9318384624      480.8440925072      653.5527758532
       -5.7902248849     9805.6039001190     1      353.4303606460      542.1400819562      567.9350075732
       -5.7634934273     9800.8221878153     1      393.2138385688      477.4963135119      628.3351562652
       -3.1575820396     9796.6168604582     1      274.4726724622      885.7516629261      922.9038824228
       -1.9997409972     9797.1269799137     1      266.4403418375      931.4536724524      948.4921519299
       -5.4928218561     9804.1670072019     1      340.7992479958      562.8569211616      646.8293797384
       -1.7260640489     9799.7884553532     1      400.1067792361      488.3381176081      693.0535354729
       -2.9304534714     9800.7166854577     1      404.3404464688      504.4709624087      651.6073051003
       -5.3118752885     9805.9759866555     1      344.2761832834      529.4175428000      655.1543733925
       -0.8792476938     9794.6249911735     1      333.4155201586      723.7611096992      981.1133527395
       -5.2765064276     9799.1370091867     1      358.3461369398      541.9277971670      734.7330317033
       -2.2153537829     9791.0421517384     1      306.1627350587      893.0473750643      977.4058974236
       -3.8792777599     9800.0732738910     1      346.6747012487      557.7972574442      708.5698948579
       -5.1974897073     9802.3503675516     1      356.3130533641      532.5782260930      653.5056183960
       -3.7296115507     9796.1015348443     1      323.1393091995      715.2259762635      762.9863088584
       -5.1340957432     9803.1694348982     1      367.3091221376      613.5787730674      660.3259189660
       -3.6942252975     9797.4654026416     1      278.8875501786      691.6095936604      865.5074990280
       -5.8681191400     9803.2599644389     1      379.4551466331      482.1015791774      576.4404677032
       -1.5589701884     9798.1407788231     1      251.7319623339      841.5182741158      994.6064396979
       -5.0474573842     9802.3584820403     1      314.0493605305      558.5025994266      640.1078251491
       -4.9799648045     9802.3663835647     1      370.0658072877      508.4069997621      638.6573078856
       -4.1687649793     9803.6724493437     1      396.7915404432      454.7454230108      524.3491236976
       -4.9024388662     9802.5968407477     1      383.1526546516      519.8660671371      607.0231708789
       -4.6981509989     9800.5178814009     1      369.8115104507      543.0506293972      636.2835363189
        0.3319104226     9800.7415400292     1      366.5819385846      449.4707913150      629.0501661371
       -4.6643669533     9799.7087258168     1      383.0140559489      506.9415137174      550.2518047863
       -4.6082318579     9796.9583130074     1      375.7078614047      555.1169276887      651.7562597191
       -4.3003323462     9793.1974271089     1      291.7268623896      802.6997926088      865.9370546980
       -4.5392162527     9794.4435320833     1      292.5251284911      796.3203756940      887.7008148515
       -4.2723634956     9796.0193852883     1      315.8638615764      736.1234515967      757.2259959321
       -4.5095972241     9796.7783632102     1      392.6970574242      493.2233241687      673.2050989996
       -0.5765249882     9799.3882189450     1      336.8724648123      586.4246219131      716.5725866531
       -2.6885001462     9797.4467639116     1      363.0364150385      559.9068722343      736.4322716613
       -4.2254408840     9801.8226253054     1      341.8388750483      564.2614823471      697.4576172410
       -4.4191477469     9800.1054562243     1      379.6313451806      546.8873957769      662.6772259316
       -4.8238715525     9800.8510016346     1      344.5824963483      579.5720466034      731.6861599303
       -2.3279669559     9797.3137821291     1      252.6103546029      884.6090368503     1063.1711753662
        1.3037823591     9800.6296550658     1      345.9736948007      567.4163391609      608.6396853645
       -3.7300938623     9802.4033996254     1      367.4872747552      511.2292640661      681.3703692169
       -1.4972030745     9796.7936858789     1      288.7265740525      713.4491472490      893.9771953310
        0.6270184591     9786.9427637911     1      316.7490788863      808.1237361055      871.2861714691
       -1.3610049014     9797.9467104943     1      294.1181950044      756.5048633679      875.8469727643
       -2.4942688426     9800.1138912179     1      344.1771930154      614.8232747078      703.4954363928
       -3.0533892482     9795.7808278181     1      296.3001110267      823.4604641794      896.1660088612
       -4.3704743243     9794.1267514859     1      335.6575869144      647.3515727091      725.0784316111
        0.8532480837     9790.8724592961     1      365.4900472233      568.8030669264      737.1981121061
        1.0068734716     9797.9254621971     1      349.7744283197      536.1161702656      666.1514659468
       -1.6450554097     9793.4040764683     1      366.2112319208      591.8289641197      770.7533312904
       -1.2645477901     9790.6384082458     1      421.1576581145      704.3498709140      907.1401803181
       -4.1362992234     9800.6826736595     1      317.8386609097      652.1854141279      793.7790366185
       -4.0930479521     9804.6451138384     1      393.8630822302      454.3190131593      561.0375026833
       -4.1009391255     9806.4250085451     1      375.2755868881      454.1710316011      563.8148000926
       -4.0200722360     9796.5729877415     1      265.8851181397      949.5355836413     1010.2871735435
       -3.9175054790     9802.8932496525     1      407.7967587234      483.7143709388      617.5813382456
       -4.9664890490     9799.9071190765     1      360.8810809090      539.3065800036      744.0790981170
       -4.3671698213     9799.8324093568     1      355.5595349697      511.1701000930      651.4171179653
       -3.8860920719     9800.0067592556     1      344.7240763022      521.1552125662      668.7064740201
       -3.7782906046     9801.1768687579     1      382.0216144252      484.9481170080      630.0647228736
       -3.7498815800     9792.2827089710     1      321.1734114760      655.4278169960      786.7442378763
        1.0835451373     9794.7405954590     1      246.6228558657      963.0740105329     1026.4214869950
       -1.8778070468     9792.2996615699     1      275.7747669338      918.2571786902     1016.0297345206
        1.7455370115     9795.5228672447     1      226.8002966355     1042.8122313482     1094.6573763454
        1.5690111326     9795.7560465545     1      303.6801377133      765.7779542378      805.7599017771
       -2.8938995370     9800.5225487617     1      367.4451050726      526.9133213252      566.2248529759
       -0.3537729289     9793.2283837128     1      342.4784812421      642.0166368525      719.5410196712
       -0.5412279184     9797.4395866420     1      308.1347950502      715.7860789132      749.2474867118
       -1.4044998695     9801.1043992110     1      335.6395896816      639.1696935606      665.5547885535
       -3.6087890087     9800.8772488384     1      392.9784673993      511.2013814723      642.0465905865
       -0.8997806229     9795.0871443300     1      364.6740264224      659.1679736171      822.7524511489
        1.9409749158     9795.2351351275     1      412.9459912148      486.5803476982      604.2090891562
       -3.5475109387     9802.1005200823     1      343.2200058627      498.5254020741      642.4716353001
       -3.4742469699     9800.1493611081     1      380.7167135148      471.1156261497      630.2740447159
       -3.4079933140     9799.6584479539     1      417.3205513899      544.9156147345      832.0163460219
       -1.4227246062     9793.6638416880     1      337.3687315630      719.6408453680      789.2990609515
       -3.3221851955     9802.6581446259     1      369.7417182499      491.0386517092      660.9111765833
       -3.2796514063     9806.2514814409     1      331.7676493264      512.4013268310      652.3499664427
       -3.1776460419     9791.7786426511     1      304.7786692734      885.7911396454     1026.1346105264
       -3.9021081245     9799.6654368741     1      380.2421196318      520.0203572990      562.5905453773
       -0.2177845579     9794.6968249329     1      261.1208103720      866.7387636704     1037.1000926689
       -3.0818234714     9796.2341879854     1      365.3182528423      490.6236294824      614.0396707971
       -3.0006668783     9796.8025988442     1      256.2492306033      895.5198334306      898.5398522256
       -3.4569417689     9797.0118737639     1      365.4957536807      576.2672306948      646.2219011294
       -2.0696930920     9799.0610900914     1      305.9961947473      684.7178926558      862.3391107448
       -2.8823642772     9801.0893012649     1      365.3278687278      566.2774965692      724.9322069185
        0.4670605698     9792.2029576086     1      295.1759221378      760.6060183430      853.4230654328
       -2.3886385963     9801.5724690255     1      304.4462928808      631.1716467692      705.8273674140
        2.5762089438     9801.1797737944     1      298.2343918577      634.3467973382      800.2332847163
       -2.8416109198     9801.1972894623     1      314.3553616060      634.8748750389      743.6710437773
       -2.7930958326     9799.4608130318     1      321.7396924023      648.8095377343      709.5702898070
       -1.4295718427     9787.5288801578     1      277.3133541502      887.0368988336      962.6786129175
       -3.6838019967     9798.3853819654     1      337.1444628075      629.6709759265      852.2291166157
       -1.7163890358     9791.5801467520     1      304.3668851643      896.1067655180      960.5695387518
       -2.2619386433     9801.2157859910     1      388.2782867750      512.8235935069      592.7316915477
       -2.6314780230     9797.3444613378     1      273.8755059656      825.3208004868      901.9854273265
       -3.1671230854     9801.4126885352     1      378.5001399900      509.6422901536      748.6173086336
       -2.3946692864     9800.4080152431     1      376.7123619155      498.8868100443      736.7778300768
       -2.5349016640     9802.4880032258     1      336.7609410850      505.6018671419      669.8552951352
       -2.2003452365     9797.0240704241     1      378.6289113823      490.8944560742      706.1861614551
       -3.0105508359     9800.2556887553     1      370.7217021490      502.7552099527      714.5251355208
       -2.6825062373     9798.0008122336     1      390.1723900434      509.7279603950      697.9627207224
       -2.4788313903     9796.4325829565     1      398.7759567977      563.8388399740      757.5321946609
       -2.3978884629     9803.6189539926     1      337.1607044758      475.5771305414      619.2268741161
       -3.4339188321     9802.3953909001     1      389.9894906890      437.3662548738      542.4849615131
       -2.3716592872     9802.9192986494     1      386.4276321520      408.2369735113      580.5099532330
       -5.7822136572     9799.6473840705     1      324.3629045183      589.5807003251      705.7430433467
       -1.7284612652     9806.0213907273     1      389.5546027453      468.2883536698      613.2549208250
       -4.6596181245     9803.8458743970     1      384.6891783526      448.3544214378      566.7071754595
       -4.3389747815     9801.3530075904     1      391.5239008289      485.0571843064      618.4073667996
       -4.6847342902     9804.2680397907     1      381.7955222990      453.0263525789      568.1628273746
       -2.3229317537     9798.9783440800     1      374.8005596161      469.7789811297      628.9737431419
       -2.2993946664     9799.1899015879     1      369.9448743670      530.3280825995      710.1622157192
       -2.2733916296     9796.5605848720     1      323.8862307688      666.1249285274      798.5025540801
       -2.2255183683     9797.0550824879     1      265.3422196603      804.8744734675      915.8362816125
       -1.8241515982     9798.8979616192     1      371.9381974159      524.7939882677      651.5739244995
       -1.9089938038     9800.1502703179     1      374.3891177304      499.6223492597      628.3716250328
       -4.1762473316     9805.1151467779     1      387.5156303787      448.8783472729      498.3577789163
       -1.4088286631     9798.5306752252     1      343.6127381109      570.0281944305      701.7448900477
       -2.1608765546     9805.6402765234     1      332.4605076318      558.1850007867      663.4436417658
       -1.4135597632     9811.0973087463     1      372.1403303084      466.4743934337      483.9827297201
       -4.5418163169     9805.1730202366     1      373.6799592900      470.7320907138      492.1254231692
        1.7707836659     9805.0834642416     1      354.1463844174      481.8038703215      575.9692717789
       -0.6970996864     9804.6276307276     1      354.7729889951      517.7100447502      534.7121117391
       -2.3125641500     9803.2871403087     1      361.9293920040      556.8608484689      683.3030584458
       -2.0521163328     9790.8260974374     1      320.9448100963      813.4940293613      896.4807174966
       -2.0705856757     9790.8593507625     1      324.1943391135      784.4167061906      911.3014550855
       -2.3963903980     9793.4125426224     1      311.9062231266      845.4635425365      963.1757245413
       -2.0280322770     9799.3828794243     1      377.5633671535      473.6774581073      673.9736032958
       -2.4776913338     9798.1469804566     1      317.2246870932      613.7441645185      762.2291662257
       -2.0192983219     9793.1296702955     1      343.6896068728      612.6092794156      767.4625713851
       -1.9762978641     9794.8326590511     1      320.0319078645      655.5820314820      787.6084288489
       -1.9364710516     9797.7710451512     1      393.1653529964      497.8336687196      714.3566365998
       -1.8867529979     9794.5426397213     1      383.7903136659      517.0218368592      676.4619549595
       -1.8330272405     9799.9724611982     1      364.3487199130      487.0652583376      672.8225207214
       -1.7921862926     9800.0242105918     1      287.2357627017      710.3476087290      918.4766595986
       -1.7397774349     9790.2416377196     1      260.7890206289     1098.5855757983     1135.2733494446
        1.5353246424     9797.9666047579     1      388.8871540802      489.8700869359      691.4809050505
       -1.6692250901     9799.4131747917     1      332.2932723471      597.5233331270      799.5611244876
       -7.2021830241     9804.5991405560     1      353.1308756770      572.6065792993      623.2666796898
       -1.5801128296     9798.9390607502     1      268.8646616949      857.3263457054      882.5371084085
       -3.8318501867     9802.0694763946     1      310.9133733614      703.3121550319      732.7622299111
       -1.7253980273     9797.4956343620     1      250.0769832154      955.9714633533     1027.5898796488
       -1.5363805278     9801.5923450144     1      376.0159519440      527.2490434235      596.2663369786
       -1.5098338231     9800.3820829569     1      356.1272183910      482.9944573050      645.3530798426
       -2.5127177303     9792.0765871958     1      233.2669912039     1089.2093837550     1214.7849465060
       -1.4513162308     9798.9007859561     1      377.4899482857      529.4846823453      693.3978790333
       -1.3069242499     9801.9290926922     1      412.1019521362      480.7262503537      542.4597427675
       -1.4295833830     9804.2025481487     1      370.0274649538      448.3701332321      557.2070970814
       -1.1884346077     9794.3849956300     1      326.0054491828      786.1937011186      903.0974357798
       -1.3256528157     9795.6141419202     1      316.4687463834      821.1465558790      944.8345776378
       -0.8114561638     9797.7032524588     1      339.3305667700      569.2357713019      767.5364039855
       -1.1340922978     9801.3242283919     1      343.7984348522      564.4608088346      792.8384083591
        0.6088608103     9802.0733262689     1      362.9498266835      516.8535602067      640.1531145337
       -1.1131502877     9802.0071904713     1      327.9869892242      560.9014789507      705.5147871245
       -0.9316720603     9797.0365994430     1      395.1492262072      491.0851029362      752.4773410378
       -0.9076120872     9788.1618809141     1      366.9296392721      731.9250798764      844.4516205789
       -0.8025037625     9791.7254448204     1      275.8572730572      873.9124721494      944.8027172350
       -0.7033177871     9794.8422394262     1      388.3686735957      603.5049364532      854.1683456514
        2.9497077688     9795.0192177458     1      266.3755347741      849.9664262916      892.9653492478
       -0.6889715060     9802.7662528843     1      330.4940338970      514.0217262933      597.1728383993
       -0.6416546782     9801.5363150517     1      328.1624146242      535.8241232485      644.6020917836
       -1.8787040045     9805.0698953559     1      376.6174650388      459.2372710103      567.8365664644
        2.9046158278     9797.7702981600     1      296.8908959847      675.2799475173      685.4818780681
        1.8850168803     9795.8274305271     1      246.0720910557      876.9341717814      982.0590903376
       -0.5989484064     9790.9287924997     1      353.4242883309      754.6166039360      951.5428171496
        0.5727765588     9795.1796240192     1      258.0412320641      984.9715328362     1113.8041012791
       -0.5379040949     9797.9464705144     1      204.3587325970     1038.8600925435     1116.1882463728
       -2.1681821153     9794.5588857574     1      296.4073504621      933.9982451900     1001.9162691213
       -0.4841454987     9803.3917340019     1      338.3842389990      499.9868603309      630.2035522397
       -3.7337002307     9792.6235274055     1      318.3715217494      665.3236713765      792.0887007927
       -2.3608025704     9796.0638667011     1      308.3414404000      671.2924693231      866.6616789842
       -0.3822480604     9801.0924928870     1      333.8439104936      546.2034832738      742.6748598201
